,geo_id,lat_center,lon_center
0,391034040002022,41.18103956156651,-81.86712870265137
1,391034080031010,41.16276486751285,-81.8600552947348
2,391034040002016,41.17748264242964,-81.84578776174885
3,391034040002007,41.196456638713556,-81.83157826119452
4,391034040002014,41.190260895443075,-81.8038521765425
5,391034020004000,41.23141844366368,-81.92374663580584
6,391034020003002,41.23046555311079,-81.91128379427913
7,391034001003010,41.250940226575366,-81.69537079153228
8,391034050001026,41.16538572226806,-81.73817395590987
9,391034040002021,41.1734357129447,-81.85615384638183
10,391034154002002,41.25829003487134,-81.85633124981133
11,391034001003009,41.24838782739519,-81.71505453112755
12,391034081021000,41.167759261219594,-81.86640756374862
13,391034154002003,41.25597656841805,-81.85867643325118
14,391034164002003,41.26823331028565,-81.83393645410526
15,391034081021012,41.16245004774808,-81.86528723435133
16,391034080011004,41.14851507466006,-81.86131691206928
17,391034081011010,41.14135660155036,-81.86501598647865
18,391034080032004,41.15211237122312,-81.85466927275388
19,391034080011010,41.14760849280855,-81.86140287668731
20,391034001003008,41.25227860398278,-81.72882201965662
21,391034160003002,41.237573707784335,-81.81530888879836
22,391034158021014,41.264232707978586,-81.86871021314224
23,391336013001009,41.161834580922516,-81.36536499176206
24,391034050001011,41.18000958324772,-81.72659397749979
25,391034080031003,41.163488935996895,-81.85249514337383
26,391336012001007,41.16234325851546,-81.33798666238495
27,391336014004002,41.14729008335923,-81.37866499490033
28,391336003042021,41.34309995104619,-81.38458780359846
29,391535327054000,41.34543175475537,-81.56653801211854
30,391535205001005,41.15695767311208,-81.48467108876838
31,391535301031005,41.325382998666434,-81.46628765842095
32,391034001004007,41.21184730020232,-81.72227173933331
33,391034050001018,41.17021208534285,-81.73841772550514
34,391535203023014,41.13907506727455,-81.50357134124904
35,391535331013006,41.27305801607847,-81.433157718179
36,391336012004007,41.15606031428298,-81.35853363740507
37,391336016003010,41.1595323528676,-81.31150634992073
38,391535201051005,41.13924536709706,-81.46836363365239
39,391535327013005,41.289369906330904,-81.4771316117476
40,391336015021009,41.152897624983154,-81.34112262195092
41,391336012002000,41.1586643814829,-81.34173781697105
42,391336015032007,41.147033351275084,-81.3477051320489
43,391336015021025,41.148081638734965,-81.34666817347585
44,391336012002012,41.15528211787848,-81.34057833544968
45,391535306042004,41.18160323235426,-81.45813931971338
46,391535305022004,41.142571753345045,-81.41319201823616
47,391535325011021,41.2435320513236,-81.62527635009162
48,391535329023020,41.1967806858176,-81.50901865622959
49,391336014001016,41.14571077634936,-81.36436253320963
50,391535301051011,41.309778719725585,-81.44461314198202
51,391336015032000,41.14665347872295,-81.35011625384135
52,391535325022000,41.23306997107258,-81.64391002604913
53,391535325012013,41.253524079773634,-81.676595182946
54,391535308002008,41.14622234698852,-81.44395862142504
55,391535340003005,41.25081913108558,-81.45648879207351
56,391535203013012,41.14259580768927,-81.51246505092503
57,391535203013004,41.14378442753227,-81.51343720650493
58,391336003042023,41.340487927207285,-81.38668052120369
59,391535305011015,41.16128309461054,-81.43489055868285
60,391535203012003,41.140588674065405,-81.51026653605918
61,391535331022002,41.24824624796043,-81.43897864027231
62,391535203013014,41.14065549974682,-81.51133773922746
63,391535203012008,41.1387352429948,-81.51027642119736
64,391535325012011,41.26764301500802,-81.67054762765159
65,391535323011020,41.13915128440612,-81.68056426080959
66,391535301012015,41.341679022167526,-81.39290774309454
67,391535301032002,41.340559941757064,-81.48278725568295
68,391336003021021,41.29620812204477,-81.38007071393322
69,391336004014004,41.253660753362716,-81.36827307040247
70,391535325021040,41.206960336336664,-81.63154657103563
71,391535327081011,41.319316937545494,-81.49445176774093
72,390553107002007,41.51798379648094,-81.32348033914845
73,390553118005002,41.39431897981965,-81.32746973885122
74,391336015012013,41.15085259190445,-81.35220453203742
75,391336012002008,41.15431499313241,-81.3459090015662
76,391336014002003,41.13969351249067,-81.36289568079052
77,391336003041014,41.31653621018347,-81.3852714882448
78,390351238002000,41.42921835023891,-81.8159464500921
79,390351237001020,41.41987620968798,-81.83714429648569
80,390351245003010,41.420617950890694,-81.8207831292597
81,390351238002010,41.420257631569534,-81.82966788440707
82,390351237001013,41.420784629288285,-81.83794361905765
83,390553106001000,41.52832068294395,-81.37679730852496
84,390351403021006,41.5349407350616,-81.55608091504274
85,390351175002015,41.54821207182924,-81.5726681753454
86,390351175001012,41.55290858485718,-81.5723290382385
87,390351993002004,41.534964870437676,-81.57858738109573
88,390351172032002,41.57090076589714,-81.57137582541564
89,390351172032004,41.57001271734365,-81.57264018844378
90,390351178001009,41.562022653919314,-81.55972610814047
91,390351172031007,41.572700593706564,-81.56734888941632
92,390351172031010,41.571850534378044,-81.5688636293398
93,390351172031016,41.57137020091625,-81.56698124240785
94,390351172032003,41.570923868970894,-81.56958391944718
95,390351172031015,41.57132480083189,-81.56785915999384
96,390351174001012,41.56110391273195,-81.57327121427444
97,390351174002005,41.558286002499685,-81.57162254686702
98,390351174002001,41.55995767337214,-81.57230104314755
99,390351174002000,41.55960554856267,-81.56920835824913
100,390351174001007,41.561800643135214,-81.57021486920509
101,390351171023001,41.56735082753604,-81.57563908435017
102,390351017003004,41.47165894711864,-81.74286665534754
103,390351173002006,41.55664484265341,-81.58612843258994
104,390351173002008,41.55505406797374,-81.58611798901691
105,390351173002003,41.556775311050856,-81.58550254415985
106,390351173002002,41.555057120595556,-81.58549015092376
107,390351173003002,41.55587729264256,-81.58343574119897
108,390351173003005,41.55223046350736,-81.58339682411805
109,390351169002000,41.54920089004521,-81.5777342811446
110,390351169001002,41.54884533861083,-81.5835226341226
111,390351211003007,41.45345771777481,-81.59800138030472
112,390351211003006,41.454263559509705,-81.59797866575671
113,390351211003010,41.45263175132644,-81.60273747633667
114,390351211002004,41.4518381273302,-81.60273727739674
115,390351213002000,41.44749863718113,-81.60349473902498
116,390351211003012,41.452664228509356,-81.59800910902669
117,390351214012004,41.450216165880164,-81.6027467531326
118,390351214032001,41.44585490761684,-81.59562711082043
119,390351213002013,41.44358947691645,-81.60339190760885
120,390351214032003,41.446342500739206,-81.59952899996627
121,390351207012003,41.46519101541342,-81.59628681135753
122,390351198003007,41.46767247638702,-81.59506989587977
123,390351207012002,41.465079983965715,-81.5950912656912
124,390351198003008,41.467534189822715,-81.59380482223612
125,390351207012007,41.46315048847671,-81.59539690587263
126,390351207012012,41.46316430127921,-81.5935178175806
127,390351207012011,41.462087558072774,-81.59788950310997
128,390351207022002,41.46116303594959,-81.59351465888938
129,390351207022006,41.46016850266226,-81.59537528631499
130,390351207022009,41.45917724653454,-81.59537425336063
131,390351207022012,41.458226334619084,-81.5953683850872
132,390351207022001,41.46022714707622,-81.59233918274995
133,390351207022008,41.45924567091077,-81.59350187244716
134,390351198001010,41.46720815446059,-81.59022121723893
135,390351207011002,41.464540649181,-81.5897983860175
136,390351198001011,41.46575276529737,-81.59019556502048
137,390351198001014,41.465566871029935,-81.58806979468494
138,390351208021004,41.46092565550887,-81.5839681835304
139,390351351031008,41.32081351733055,-81.62990308694282
140,390351776061012,41.36972662178724,-81.73984071381213
141,390351342043002,41.3701458093035,-81.8739648782959
142,390351182001007,41.52402522427466,-81.60606079323158
143,390351183013002,41.521183568992726,-81.60769863625762
144,390351183013003,41.52107041184325,-81.60886268520633
145,390351166003010,41.53062257995424,-81.59654566429462
146,390351991003005,41.52769676856599,-81.60336483844038
147,390351991001003,41.521935717984974,-81.60422035543596
148,390351991003008,41.526979075222165,-81.60298297248036
149,390351991003010,41.525557805092795,-81.60229549738534
150,390351183013000,41.52149199834706,-81.60538150644874
151,390351991001001,41.5234427328171,-81.6041471930295
152,390351991001004,41.521958261139446,-81.60277288567593
153,390351991002002,41.52647525674571,-81.60064239255695
154,390351991001006,41.52320276443281,-81.601295211321
155,390351991002011,41.52334326315522,-81.59887008965462
156,390351991001005,41.52265591491566,-81.60137013871852
157,390351167003009,41.54691699077246,-81.59591738692266
158,390351167001006,41.54331083503673,-81.59937239093341
159,390351167001008,41.542638506641126,-81.59756319583204
160,390351167001004,41.54448606583789,-81.59741187422453
161,390351167003001,41.547012609056374,-81.5949080613926
162,390351167003011,41.545610587824235,-81.59530483029332
163,390351167001002,41.544402819930845,-81.59563844580232
164,390351167003012,41.545212705146994,-81.59321934108752
165,390351835013003,41.47091556095971,-81.54401282933834
166,390351835013005,41.472985522117945,-81.53973040858132
167,390351179001006,41.55582010118108,-81.55458088161811
168,390351261002000,41.55194634069643,-81.55116912347324
169,390351179001007,41.556501504001645,-81.55361529911653
170,390351261001010,41.55470097118954,-81.55020164418941
171,390351261002003,41.54969242486341,-81.55260408139192
172,390351261001001,41.551465563088954,-81.54621270465934
173,390351223002002,41.43315013612396,-81.55546567430603
174,390351223002001,41.4327839268489,-81.55351277889129
175,390351223002003,41.4300547999856,-81.55602582431081
176,390351221003005,41.44319971929635,-81.55298821010449
177,390351970001004,41.441160432810506,-81.55194884544723
178,390351223002000,41.43268491830436,-81.55245907035975
179,390351711033003,41.42281222930558,-81.55709105033779
180,390351970001017,41.428049875606895,-81.5407025271438
181,390351711033006,41.422815985450555,-81.55361526721025
182,390351711032000,41.41940128149835,-81.55235388996012
183,390351841061003,41.376781911708264,-81.447927832898
184,390351036024010,41.485842625299355,-81.69601522282144
185,390351212001002,41.451053965911,-81.58932196584485
186,390351214011004,41.44858609864189,-81.58930972984705
187,390351212001004,41.450339477074465,-81.58578175717318
188,390351214011005,41.447683133303656,-81.5893167599897
189,390351214032004,41.44470354725754,-81.5924185695851
190,390351214011007,41.44633612080844,-81.58810524219567
191,390351542002000,41.432599916778166,-81.60442553100594
192,390351546011005,41.424569975537956,-81.59077651453815
193,390351214032015,41.44215315989323,-81.60131871656938
194,390351214032012,41.443175336240145,-81.60135325488778
195,390351237002005,41.43173147474115,-81.82635973468975
196,390351237002006,41.4306466765094,-81.82668031668084
197,390351237002004,41.432705165557024,-81.82774333475199
198,390351237002014,41.42701271238835,-81.82792006472685
199,390351071014007,41.50605597032952,-81.69891563521884
200,390351237002000,41.43360379969595,-81.8248061736963
201,390351236022005,41.438038050908524,-81.82440699455309
202,390351236022009,41.436530363073835,-81.82364349564311
203,390351236022008,41.43568591570778,-81.82343449950878
204,390351236013009,41.43494735770126,-81.8206374497503
205,390351236022003,41.44105758686055,-81.82093505668625
206,390351236011007,41.44074252313309,-81.81740497717999
207,390351236033009,41.445846048934406,-81.81228520451897
208,390351236011000,41.442772537840945,-81.81263627511196
209,390351236013007,41.43858659425988,-81.81761027216939
210,390351236011004,41.44063185225728,-81.81294013166905
211,390351236011006,41.441445181989245,-81.8164565552525
212,390351236013006,41.43754637910608,-81.81775577405523
213,390351236013005,41.43652821129551,-81.81801787297299
214,390351236013001,41.44324464871536,-81.80674766093689
215,390351236013008,41.43500489933553,-81.81838228668795
216,390351236013013,41.434965891630554,-81.81689864892265
217,390351238001006,41.4327358479224,-81.81900521648575
218,390351236013012,41.434943785553294,-81.81574650746916
219,390351238001011,41.43253907138723,-81.8165932765943
220,390351238001009,41.431363294720626,-81.82275721139278
221,390351776043010,41.365756036197375,-81.77995206965464
222,390351985002002,41.496896678648,-81.61777755716813
223,390351968001022,41.50404948518037,-81.6141308712771
224,390351968002004,41.50519581384884,-81.61258136591715
225,390351968001021,41.50368991203162,-81.61413914822786
226,390351968001020,41.50375093343429,-81.61231424113743
227,390351985002007,41.493928998741964,-81.61675841768793
228,390351985002001,41.498539467525724,-81.61677422121159
229,390351985002009,41.496095943129994,-81.61675647271203
230,390351985002008,41.4960600611924,-81.61576014948892
231,390351968001037,41.50071185837465,-81.6145520429647
232,390351968001036,41.50069978200058,-81.61313411982313
233,390351968001038,41.499819864673505,-81.61437573671004
234,390351968001032,41.49968781787222,-81.6115919289423
235,390351968001041,41.49853479546942,-81.61453124926719
236,390351986005012,41.497296668295036,-81.6134951061306
237,390351986005008,41.49646326232644,-81.61380775143587
238,390351968001033,41.49883143955998,-81.60836774807932
239,390351984003011,41.49019629025023,-81.63222413949718
240,390351972004013,41.49388146298867,-81.63221894245287
241,390351984003013,41.491897249498024,-81.63222089772582
242,390351984002004,41.48707386173589,-81.6370065665202
243,390351148002004,41.48349549965715,-81.63468659467472
244,390351812032013,41.475862347828354,-81.83960306060094
245,390351059002009,41.41981659600686,-81.70474000703075
246,390351342043017,41.366079576728296,-81.87265901825586
247,390351242022005,41.43503136689986,-81.79913516031705
248,390351245002001,41.43173542186987,-81.79766814835035
249,390351245002000,41.431719211279756,-81.79659649904309
250,390351243002007,41.43452861540792,-81.78982846102039
251,390351242022002,41.43720990071298,-81.79651772573484
252,390351242011010,41.444591201071674,-81.79216151210154
253,390351243001005,41.4461912263528,-81.78864539192013
254,390351242013001,41.44302163540419,-81.79217895312154
255,390351243003003,41.44373404934591,-81.78870712334528
256,390351243003006,41.44291360925027,-81.78820889108358
257,390351242013003,41.44146015051135,-81.7922122154833
258,390351243003005,41.44209219689972,-81.78860508602965
259,390351242013004,41.44067409854014,-81.79223545434014
260,390351242013005,41.43989326450746,-81.79225579627061
261,390351242022004,41.434919228076026,-81.79655643799377
262,390351245002006,41.42800431885072,-81.79981664654355
263,390351245003004,41.42147311821694,-81.79941560913143
264,390351245001000,41.427569718225215,-81.79261629681012
265,390351381091005,41.41712952028278,-81.80277825429164
266,390351246004002,41.42365604134824,-81.78786182451258
267,390351232002020,41.46662880169718,-81.78716595090211
268,390351232002021,41.46568187101782,-81.78410352553789
269,390351973003012,41.4697739803518,-81.78044462431772
270,390351232002034,41.46496859285483,-81.78903747456546
271,390351177002004,41.58548921979715,-81.54870877359606
272,390351177002011,41.58481030696434,-81.5487058269742
273,390351176001018,41.58084799965426,-81.54885977114469
274,390351176001017,41.5801763479242,-81.54912558381004
275,390351176001008,41.57930754546174,-81.55035303209846
276,390351176001020,41.57957215420783,-81.54911802933601
277,390351176001019,41.57886540695369,-81.54828704386672
278,390359809001003,41.56870901929259,-81.56491444438575
279,390351178002006,41.57366258416551,-81.5493675668032
280,390351524001000,41.5954412295728,-81.5426205046287
281,390351984002020,41.48937754634958,-81.65124825859434
282,390351984002019,41.48846428408788,-81.65040547600773
283,390351984002010,41.48747611528598,-81.64954258975025
284,390351984002023,41.48378062022267,-81.64970442353598
285,390351979002000,41.47349848012391,-81.6606765083908
286,390351979003024,41.47775920500088,-81.6587341731343
287,390351979003025,41.477166030296026,-81.6595582554463
288,390351979003014,41.475711021879,-81.65340541647947
289,390351979003023,41.478263814671436,-81.65978838207671
290,390351979002012,41.469820768485896,-81.65760311353222
291,390351979003030,41.47698648792804,-81.65826792409075
292,390351146001029,41.47655730633969,-81.64983033857507
293,390351275011037,41.449832258869705,-81.62184185760296
294,390351275011032,41.45050157698755,-81.62238501645415
295,390351275011038,41.44791393290411,-81.62238249171543
296,390351275013019,41.44983857452572,-81.61389620516316
297,390351213001003,41.44922332280263,-81.6192738864618
298,390351036023010,41.4835236515586,-81.71433207030552
299,390351035002029,41.482283126522205,-81.71581359247409
300,390351036023015,41.48228917526319,-81.71337220520931
301,390351035002027,41.48131654500035,-81.71548085253602
302,390351035001000,41.480765767270974,-81.71524932497147
303,390351165001003,41.539140018318626,-81.61260059948427
304,390351165003001,41.537682125000195,-81.61404530531024
305,390351165003002,41.536943921168614,-81.61372911614309
306,390351165003004,41.535466243849264,-81.61350752897955
307,390351164002000,41.53292594116884,-81.6172339632866
308,390351164002007,41.531219531531704,-81.61758716390159
309,390351164001003,41.52964668477463,-81.62236181412446
310,390351164001002,41.52965790495535,-81.61824758325305
311,390351164001005,41.52891503215473,-81.6182477933119
312,390351181012029,41.527004219679014,-81.62370850196406
313,390351181012017,41.5255889547331,-81.62232773686955
