Unnamed: 0,Date,Location,Home Team,Coordinates,latitude,longitude,nearest_geo_id,distance
74,2018-07-24 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
75,2018-07-25 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
76,2018-08-03 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
77,2018-08-04 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
78,2018-08-05 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
79,2018-08-06 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
80,2018-08-07 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
81,2018-08-08 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
82,2018-08-09 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
83,2018-08-17 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
84,2018-08-18 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
85,2018-08-19 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
86,2018-08-28 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
87,2018-08-29 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
88,2018-08-30 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
89,2018-08-31 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
90,2018-09-01 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
91,2018-09-02 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
92,2018-09-03 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
93,2018-09-04 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
94,2018-09-05 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
95,2018-09-09 00:00:00,Huntington Bank Field,Cleveland Browns,"(41.506035, -81.700058)",41.506035,-81.700058,390351071014006,0.0010253683067771612
96,2018-09-14 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
97,2018-09-15 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
98,2018-09-16 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
99,2018-09-18 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
100,2018-09-19 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
101,2018-09-20 00:00:00,Huntington Bank Field,Cleveland Browns,"(41.506035, -81.700058)",41.506035,-81.700058,390351071014006,0.0010253683067771612
102,2018-09-20 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
103,2018-09-21 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
104,2018-09-22 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
105,2018-09-23 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
106,2018-10-07 00:00:00,Huntington Bank Field,Cleveland Browns,"(41.506035, -81.700058)",41.506035,-81.700058,390351071014006,0.0010253683067771612
107,2018-10-14 00:00:00,Huntington Bank Field,Cleveland Browns,"(41.506035, -81.700058)",41.506035,-81.700058,390351071014006,0.0010253683067771612
108,2018-10-21 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
109,2018-10-24 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
110,2018-10-27 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
111,2018-10-30 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
112,2018-11-01 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
113,2018-11-04 00:00:00,Huntington Bank Field,Cleveland Browns,"(41.506035, -81.700058)",41.506035,-81.700058,390351071014006,0.0010253683067771612
114,2018-11-07 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
115,2018-11-11 00:00:00,Huntington Bank Field,Cleveland Browns,"(41.506035, -81.700058)",41.506035,-81.700058,390351071014006,0.0010253683067771612
116,2018-11-13 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
117,2018-11-21 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
118,2018-11-24 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
119,2018-11-26 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
120,2018-12-01 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
121,2018-12-05 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
122,2018-12-07 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
123,2018-12-08 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
124,2018-12-09 00:00:00,Huntington Bank Field,Cleveland Browns,"(41.506035, -81.700058)",41.506035,-81.700058,390351071014006,0.0010253683067771612
125,2018-12-12 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
126,2018-12-14 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
127,2018-12-16 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
128,2018-12-23 00:00:00,Huntington Bank Field,Cleveland Browns,"(41.506035, -81.700058)",41.506035,-81.700058,390351071014006,0.0010253683067771612
129,2018-12-23 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
130,2019-01-02 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
131,2019-01-04 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
132,2019-01-05 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
133,2019-01-08 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
134,2019-01-21 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
135,2019-01-25 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
136,2019-01-29 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
137,2019-02-02 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
138,2019-02-05 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
139,2019-02-11 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
140,2019-02-13 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
141,2019-02-21 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
142,2019-02-23 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
143,2019-02-25 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
144,2019-03-02 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
145,2019-03-03 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
146,2019-03-11 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
147,2019-03-18 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
148,2019-03-20 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
149,2019-03-22 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
150,2019-03-26 00:00:00,Rocket Mortgage Field House,Cleveland Cavaliers,"(41.49662, -81.688431)",41.49662,-81.688431,390351077012043,3.7194198815094836e-05
151,2019-04-01 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
152,2019-04-03 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
153,2019-04-04 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
154,2019-04-05 00:00:00,Progressive Field,Cleveland Guardians,"(41.496262, -81.686043)",41.496262,-81.686043,390351077012038,0.000996210932653105
